"","date","state","dataQualityGrade","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","pending","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"9789",2020-03-10,"NE","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,47,11,NA,NA,NA,NA,NA,16,3,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,50,11,NA,NA,NA,NA,NA,0,NA,0
"9790",2020-03-10,"IL","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,244,53,NA,NA,NA,NA,NA,63,19,NA,12,0,NA,NA,NA,NA,NA,NA,NA,0,263,65,NA,NA,NA,NA,NA,0,NA,0
"9791",2020-03-10,"NH","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,38,0,NA,NA,NA,NA,NA,5,4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,42,0,NA,NA,NA,NA,NA,0,118,25
"9792",2020-03-10,"ID","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,41,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,41,0,NA,NA,NA,NA,NA,0,41,0
"9793",2020-03-10,"NJ","",0,NA,0,0,NA,NA,NA,0,NA,NA,44,9,NA,NA,NA,NA,NA,20,15,NA,4,0,NA,NA,NA,NA,NA,NA,NA,0,59,13,NA,NA,NA,NA,59,13,NA,0
"9794",2020-03-10,"IA","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,32,6,NA,NA,NA,NA,NA,11,8,8,5,0,NA,NA,NA,NA,NA,NA,NA,0,40,11,NA,NA,NA,NA,NA,0,NA,0
"9795",2020-03-10,"NM","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,69,12,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,69,12,NA,NA,NA,NA,NA,0,NA,0
"9796",2020-03-10,"HI","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,0,NA,0
"9797",2020-03-10,"NV","",0,NA,0,NA,NA,NA,NA,0,NA,NA,14,0,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,15,0,NA,NA,NA,NA,NA,0,NA,0
"9798",2020-03-10,"GA","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,17,NA,5,0,NA,NA,NA,NA,NA,NA,NA,0,17,5,NA,NA,NA,NA,NA,0,17,5
"9799",2020-03-10,"NY","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,92,0,NA,NA,NA,NA,NA,NA,173,NA,31,0,NA,NA,NA,NA,NA,NA,NA,0,265,31,NA,NA,NA,NA,NA,0,NA,0
"9800",2020-03-10,"FL","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,222,82,NA,NA,NA,NA,NA,155,19,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,241,83,NA,NA,NA,NA,NA,0,NA,0
"9801",2020-03-10,"OH","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,14,3,NA,NA,NA,NA,NA,15,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,0,17,3,NA,NA,NA,NA,NA,0,NA,0
"9802",2020-03-10,"DE","",0,0,0,0,NA,NA,NA,0,NA,NA,17,2,NA,NA,NA,NA,NA,3,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,17,2,NA,NA,NA,NA,NA,0,NA,0
"9803",2020-03-10,"OK","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,15,7,NA,NA,NA,NA,NA,11,2,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,17,8,NA,NA,NA,NA,NA,0,NA,0
"9804",2020-03-10,"DC","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,17,3,NA,NA,NA,NA,NA,2,5,NA,4,0,NA,NA,NA,NA,NA,NA,22,7,22,7,NA,NA,NA,NA,NA,0,NA,0
"9805",2020-03-10,"OR","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,213,48,NA,NA,NA,NA,NA,67,15,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,228,49,NA,NA,NA,NA,NA,0,NA,0
"9806",2020-03-10,"CT","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,54,8,NA,NA,NA,NA,NA,NA,2,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,56,9,NA,NA,NA,NA,NA,0,NA,0
"9807",2020-03-10,"PA","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,12,NA,2,0,NA,NA,NA,NA,NA,NA,NA,0,12,2,NA,NA,NA,NA,NA,0,NA,0
"9808",2020-03-10,"CO","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,142,9,NA,NA,NA,NA,NA,1,12,NA,3,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0
"9809",2020-03-10,"RI","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,105,23,NA,NA,110,NA,NA,6,5,5,1,0,NA,NA,NA,NA,6,NA,89,16,89,16,NA,NA,NA,NA,110,24,116,27
"9810",2020-03-10,"CA","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,690,0,NA,NA,NA,NA,NA,NA,133,NA,19,0,NA,NA,NA,NA,NA,NA,NA,0,823,19,NA,NA,NA,NA,NA,0,823,19
"9811",2020-03-10,"SC","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,24,0,NA,NA,NA,NA,NA,NA,7,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,31,0,NA,NA,NA,NA,NA,0,NA,0
"9812",2020-03-10,"AZ","",NA,NA,0,NA,8,8,NA,0,NA,NA,51,7,NA,NA,NA,NA,NA,27,6,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,57,8,NA,NA,NA,NA,NA,0,57,8
"9813",2020-03-10,"SD","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,11,6,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,11,6,NA,NA,NA,NA,11,6,NA,0
"9814",2020-03-10,"AR","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,12,0,NA,NA,NA,NA,NA,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,12,0,NA,NA,NA,NA,NA,0,12,0
"9815",2020-03-10,"TN","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,7,NA,4,0,NA,NA,NA,NA,NA,NA,NA,0,7,4,NA,NA,NA,NA,NA,0,NA,0
"9816",2020-03-10,"AL","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0
"9817",2020-03-10,"TX","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,13,13,1,0,NA,NA,NA,NA,NA,NA,NA,0,13,1,NA,NA,NA,NA,NA,0,NA,0
"9818",2020-03-10,"AK","",0,NA,0,NA,NA,NA,NA,0,NA,NA,23,0,NA,NA,NA,NA,NA,9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,23,0,NA,NA,NA,NA,NA,0,23,0
"9819",2020-03-10,"UT","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,1,0,NA,NA,NA,NA,NA,NA,NA,0,2,1,NA,NA,NA,NA,NA,0,NA,0
"9820",2020-03-10,"WY","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,0
"9821",2020-03-10,"VA","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,53,15,NA,NA,NA,NA,NA,NA,8,NA,5,0,NA,NA,NA,NA,2092,NA,6473,10,61,20,NA,NA,NA,NA,NA,0,NA,0
"9822",2020-03-10,"WV","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,2,0,NA,NA,NA,NA,NA,3,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,0,NA,0
"9823",2020-03-10,"VT","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,60,24,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,61,24,NA,NA,NA,NA,NA,0,NA,0
"9824",2020-03-10,"WA","",37,NA,2,NA,NA,NA,NA,0,NA,NA,4998,1703,NA,NA,NA,NA,NA,NA,488,488,110,0,NA,NA,NA,NA,NA,NA,5486,1813,5486,1813,NA,NA,NA,NA,5338,1784,NA,0
"9825",2020-03-10,"MI","",NA,0,0,0,NA,NA,NA,0,NA,NA,39,3,NA,NA,NA,NA,NA,24,358,528,104,0,NA,NA,NA,NA,NA,NA,NA,0,397,107,NA,NA,NA,NA,NA,0,NA,0
"9826",2020-03-10,"WI","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,36,0,NA,NA,NA,NA,NA,NA,2,2,1,0,NA,NA,NA,NA,NA,NA,NA,0,38,1,NA,NA,NA,NA,NA,0,NA,0
"9827",2020-03-09,"VT","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,36,6,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,37,6,NA,NA,NA,NA,NA,0,NA,0
"9828",2020-03-09,"MS","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,0
"9829",2020-03-09,"MO","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,29,NA,NA,NA,1,NA,0,0,NA,NA,NA,NA,7,NA,NA,0,1,0,NA,NA,NA,NA,NA,0,36,5
"9830",2020-03-09,"MN","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,80,32,NA,NA,NA,NA,NA,NA,5,5,3,0,NA,NA,NA,NA,NA,NA,NA,0,85,35,NA,NA,NA,NA,NA,0,85,35
"9831",2020-03-09,"MT","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,11,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,11,0,NA,NA,NA,NA,NA,0,NA,0
"9832",2020-03-09,"ME","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,0,NA,0
"9833",2020-03-09,"MD","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,73,21,NA,NA,NA,NA,NA,NA,5,5,2,0,NA,NA,NA,NA,NA,NA,NA,0,78,23,NA,NA,NA,NA,NA,0,NA,0
"9834",2020-03-09,"WI","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,36,5,NA,NA,NA,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,37,5,NA,NA,NA,NA,NA,0,NA,0
"9835",2020-03-09,"LA","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,5,0,NA,NA,NA,NA,NA,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,6,1,NA,NA,NA,NA,NA,0,NA,0
"9836",2020-03-09,"WV","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,2,0,NA,NA,NA,NA,NA,3,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,0,NA,0
"9837",2020-03-09,"NC","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,0,NA,0
"9838",2020-03-09,"KS","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,11,0,NA,NA,NA,NA,NA,0,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,12,0,NA,NA,NA,NA,NA,0,NA,0
"9839",2020-03-09,"ND","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,0
"9840",2020-03-09,"IN","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,0,NA,0
"9841",2020-03-09,"NE","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,36,19,NA,NA,NA,NA,NA,9,3,NA,2,0,NA,NA,NA,NA,NA,NA,NA,0,39,21,NA,NA,NA,NA,NA,0,NA,0
"9842",2020-03-09,"IL","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,191,0,NA,NA,NA,NA,NA,44,7,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,198,1,NA,NA,NA,NA,NA,0,NA,0
"9843",2020-03-09,"NH","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,38,0,NA,NA,NA,NA,NA,5,4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,42,0,NA,NA,NA,NA,NA,0,93,17
"9844",2020-03-09,"ID","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,41,14,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,41,14,NA,NA,NA,NA,NA,0,41,14
"9845",2020-03-09,"NJ","",0,NA,0,0,NA,NA,NA,0,NA,NA,35,4,NA,NA,NA,NA,NA,14,11,NA,5,0,NA,NA,NA,NA,NA,NA,NA,0,46,9,NA,NA,NA,NA,46,9,NA,0
"9846",2020-03-09,"IA","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,26,11,NA,NA,NA,NA,NA,8,3,3,3,0,NA,NA,NA,NA,NA,NA,NA,0,29,14,NA,NA,NA,NA,NA,0,NA,0
"9847",2020-03-09,"NM","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,57,9,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,57,9,NA,NA,NA,NA,NA,0,NA,0
"9848",2020-03-09,"HI","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,2,1,NA,NA,NA,NA,NA,0,NA,0
"9849",2020-03-09,"NV","",0,NA,0,NA,NA,NA,NA,0,NA,NA,14,0,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,15,0,NA,NA,NA,NA,NA,0,NA,0
"9850",2020-03-09,"GA","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,12,NA,5,0,NA,NA,NA,NA,NA,NA,NA,0,12,5,NA,NA,NA,NA,NA,0,12,5
"9851",2020-03-09,"NY","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,92,0,NA,NA,NA,NA,NA,NA,142,NA,37,0,NA,NA,NA,NA,NA,NA,NA,0,234,37,NA,NA,NA,NA,NA,0,NA,0
"9852",2020-03-09,"FL","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,140,22,NA,NA,NA,NA,NA,115,18,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,158,23,NA,NA,NA,NA,NA,0,NA,0
"9853",2020-03-09,"OH","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,11,1,NA,NA,NA,NA,NA,5,3,3,3,0,NA,NA,NA,NA,NA,NA,NA,0,14,4,NA,NA,NA,NA,NA,0,NA,0
"9854",2020-03-09,"DE","",0,0,0,0,NA,NA,NA,0,NA,NA,15,5,NA,NA,NA,NA,NA,3,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,15,5,NA,NA,NA,NA,NA,0,NA,0
"9855",2020-03-09,"OK","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,8,0,NA,NA,NA,NA,NA,10,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,9,0,NA,NA,NA,NA,NA,0,NA,0
"9856",2020-03-09,"DC","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,14,4,NA,NA,NA,NA,NA,3,1,NA,0,0,NA,NA,NA,NA,NA,NA,15,4,15,4,NA,NA,NA,NA,NA,0,NA,0
"9857",2020-03-09,"OR","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,165,65,NA,NA,NA,NA,NA,52,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,179,65,NA,NA,NA,NA,NA,0,NA,0
"9858",2020-03-09,"CT","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,46,17,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,47,17,NA,NA,NA,NA,NA,0,NA,0
"9859",2020-03-09,"PA","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,10,NA,4,0,NA,NA,NA,NA,NA,NA,NA,0,10,4,NA,NA,NA,NA,NA,0,NA,0
"9860",2020-03-09,"CO","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,133,29,NA,NA,NA,NA,NA,NA,9,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,0
"9861",2020-03-09,"RI","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,82,15,NA,NA,85,NA,NA,6,4,4,1,0,NA,NA,NA,NA,4,NA,73,18,73,18,NA,NA,NA,NA,86,16,89,16
"9862",2020-03-09,"CA","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,690,228,NA,NA,NA,NA,NA,NA,114,NA,26,0,NA,NA,NA,NA,NA,NA,NA,0,804,254,NA,NA,NA,NA,NA,0,804,254
"9863",2020-03-09,"SC","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,24,16,NA,NA,NA,NA,NA,NA,7,NA,5,0,NA,NA,NA,NA,NA,NA,NA,0,31,21,NA,NA,NA,NA,NA,0,NA,0
"9864",2020-03-09,"AZ","",NA,NA,0,NA,8,8,NA,2,NA,NA,44,0,NA,NA,NA,NA,NA,7,5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,49,0,NA,NA,NA,NA,NA,0,49,0
"9865",2020-03-09,"SD","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,5,0,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,5,0,NA,NA,NA,NA,5,0,NA,0
"9866",2020-03-09,"AR","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,12,6,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,12,6,NA,NA,NA,NA,NA,0,12,6
"9867",2020-03-09,"TN","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,3,0,NA,NA,NA,NA,NA,0,NA,0
"9868",2020-03-09,"AL","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0
"9869",2020-03-09,"TX","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,12,12,4,0,NA,NA,NA,NA,NA,NA,NA,0,12,4,NA,NA,NA,NA,NA,0,NA,0
"9870",2020-03-09,"AK","",0,NA,0,NA,NA,NA,NA,0,NA,NA,23,9,NA,NA,NA,NA,NA,9,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,23,9,NA,NA,NA,NA,NA,0,23,9
"9871",2020-03-09,"UT","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,0,NA,0
"9872",2020-03-09,"WY","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,0
"9873",2020-03-09,"VA","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,38,2,NA,NA,NA,NA,NA,9,3,NA,1,0,NA,NA,NA,NA,2092,NA,6463,1,41,3,NA,NA,NA,NA,NA,0,NA,0
"9874",2020-03-09,"WA","",35,NA,4,NA,NA,NA,NA,0,NA,NA,3295,980,NA,NA,NA,NA,NA,NA,378,378,61,0,NA,NA,NA,NA,NA,NA,3673,1041,3673,1041,NA,NA,NA,NA,3554,1024,NA,0
"9875",2020-03-09,"MI","",NA,0,0,0,NA,NA,NA,0,NA,NA,36,10,NA,NA,NA,NA,NA,11,254,372,86,0,NA,NA,NA,NA,NA,NA,NA,0,290,96,NA,NA,NA,NA,NA,0,NA,0
"9876",2020-03-09,"MA","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,393,81
"9877",2020-03-09,"KY","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,17,4,NA,NA,NA,NA,NA,NA,4,NA,3,0,NA,NA,NA,NA,NA,NA,NA,0,21,7,NA,NA,NA,NA,NA,0,21,7
"9878",2020-03-08,"VT","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,30,5,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,31,5,NA,NA,NA,NA,NA,0,NA,0
"9879",2020-03-08,"MO","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,24,NA,NA,NA,1,NA,1,0,NA,NA,NA,NA,7,NA,NA,0,1,1,NA,NA,NA,NA,NA,0,31,8
"9880",2020-03-08,"MN","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,48,0,NA,NA,NA,NA,NA,NA,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,0,50,0,NA,NA,NA,NA,NA,0,50,0
"9881",2020-03-08,"WA","",31,NA,4,NA,NA,NA,NA,0,NA,NA,2315,479,NA,NA,NA,NA,NA,60,317,317,61,0,NA,NA,NA,NA,NA,NA,2632,540,2632,540,NA,NA,NA,NA,2530,523,NA,0
"9882",2020-03-08,"ME","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,0,NA,0
"9883",2020-03-08,"MS","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,0
"9884",2020-03-08,"MA","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,312,61
"9885",2020-03-08,"LA","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,5,5,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,5,5,NA,NA,NA,NA,NA,0,NA,0
"9886",2020-03-08,"KY","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,13,4,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,14,4,NA,NA,NA,NA,NA,0,14,4
"9887",2020-03-08,"KS","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,11,0,NA,NA,NA,NA,NA,0,1,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,12,1,NA,NA,NA,NA,NA,0,NA,0
"9888",2020-03-08,"IN","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,2,1,NA,NA,NA,NA,NA,0,NA,0
"9889",2020-03-08,"MT","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,11,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,11,0,NA,NA,NA,NA,NA,0,NA,0
"9890",2020-03-08,"IL","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,191,0,NA,NA,NA,NA,NA,44,6,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,197,0,NA,NA,NA,NA,NA,0,NA,0
"9891",2020-03-08,"NC","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,0,NA,0
"9892",2020-03-08,"ID","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,27,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,27,0,NA,NA,NA,NA,NA,0,27,0
"9893",2020-03-08,"ND","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,0
"9894",2020-03-08,"IA","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,15,0,NA,NA,NA,NA,NA,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,15,0,NA,NA,NA,NA,NA,0,NA,0
"9895",2020-03-08,"NE","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,17,0,NA,NA,NA,NA,NA,5,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,18,0,NA,NA,NA,NA,NA,0,NA,0
"9896",2020-03-08,"HI","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,0,NA,0
"9897",2020-03-08,"NH","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,38,18,NA,NA,NA,NA,NA,5,4,NA,2,0,NA,NA,NA,NA,NA,NA,NA,0,42,20,NA,NA,NA,NA,NA,0,76,30
"9898",2020-03-08,"GA","",NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,7,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0,7,1,NA,NA,NA,NA,NA,0,7,1
